Index,NGA,PolID,Time,PolPop,PolTerr,CapPop,levels,government,infrastr,writing,texts,money
Sogdiana (100),Sogdiana,AfKushn,100,7.003287767000001,6.313878326,5.176091259,4.476041328,0.7777777779999999,0.809090909,0.833333333,1.0,5.0
Kansai (100),Kansai,JpYayoi,100,3.3447399989999997,0.0,3.125394679,2.158343822,0.144444444,0.36666666700000006,0.15,0.0,4.0
Konya Plain (100),Konya Plain,ItRomPr,100,7.721346317999999,6.763427994,6.059856612000001,8.174936886000001,0.645454545,0.9916666670000001,0.833333333,1.0,5.0
Deccan (100),Deccan,InSataL,100,6.9181393579999995,6.097952672000001,4.924279286,4.4005342469999995,0.581818182,0.7777777779999999,0.975,0.8428571429999999,5.0
Orkhon Valley (100),Orkhon Valley,MnXianb,100,6.0295321070000005,7.176091259,4.831087771,4.288988118,0.1,0.07,0.233333333,0.1,1.0
Paris Basin (100),Paris Basin,ItRomPr,100,7.721346317999999,6.763427994,6.059856612000001,8.174936886000001,0.645454545,0.9916666670000001,0.833333333,1.0,5.0
Susiana (100),Susiana,IrElym2,100,5.830742127000001,4.60469802,4.507764847,4.0,0.9,0.925,1.0,0.925,5.0
Cuzco (100),Cuzco,PeCuzLF,100,5.0062449430000004,2.627266386,3.206326784,3.0,0.1,0.18,0.0,0.0,0.0
Latium (100),Latium,ItRomPr,100,7.721346317999999,6.763427994,6.059856612000001,8.174936886000001,0.645454545,0.9916666670000001,0.833333333,1.0,5.0
Valley of Oaxaca (100),Valley of Oaxaca,MxAlb2*,100,4.703821144,4.3010299960000005,4.161368002,3.0,0.5,0.25,0.166666667,0.125,0.0
Middle Yellow River Valley (100),Middle Yellow River Valley,CnEHan*,100,7.695068975,6.812913357,5.62324929,6.666666667,0.8818181820000001,0.975,0.828571429,0.85,5.0
Upper Egypt (100),Upper Egypt,ItRomPr,100,7.721346317999999,6.763427994,6.059856612000001,8.174936886000001,0.645454545,0.9916666670000001,0.833333333,1.0,5.0
Niger Inland Delta (100),Niger Inland Delta,MlJeJe2,100,3.377552007,2.968440728,3.162425793,1.5485120190000001,0.081818182,0.15833333300000002,0.166666667,0.0125,0.9
Cuzco (200),Cuzco,PeCuzE1,200,3.736847342,2.8571949119999998,3.399389503,3.0,0.1,0.214285714,0.0,0.0,0.3
Kachi Plain (200),Kachi Plain,AfKushn,200,6.884435557000001,6.371437475,5.0,4.476041328,0.7777777779999999,0.809090909,0.833333333,1.0,5.0
Cahokia (200),Cahokia,USMisMW,200,1.6752782940000002,2.731240875,1.6217279830000002,1.156675205,0.0,0.083333333,0.0,0.0,1.0
Kansai (200),Kansai,JpYayoi,200,3.3447399989999997,0.0,3.125394679,2.158343822,0.144444444,0.36666666700000006,0.15,0.0,4.0
Sogdiana (200),Sogdiana,AfKushn,200,6.884435557000001,6.371437475,5.0,4.476041328,0.7777777779999999,0.809090909,0.833333333,1.0,5.0
Upper Egypt (200),Upper Egypt,ItRomPr,200,7.820478362,6.6989700039999995,6.0,8.174936886000001,0.645454545,0.9916666670000001,0.833333333,1.0,5.0
Deccan (200),Deccan,InSataL,200,6.9296123220000005,6.179157091,4.924279286,4.4005342469999995,0.581818182,0.7777777779999999,0.975,0.8428571429999999,5.0
Latium (200),Latium,ItRomPr,200,7.820478362,6.6989700039999995,6.0,8.174936886000001,0.645454545,0.9916666670000001,0.833333333,1.0,5.0
Orkhon Valley (200),Orkhon Valley,MnXianb,200,6.0295321070000005,7.176091259,4.831087771,4.288988118,0.1,0.07,0.233333333,0.1,1.0
Middle Yellow River Valley (200),Middle Yellow River Valley,CnEHan*,200,7.316293798999999,6.397940009,5.0,6.666666667,0.790909091,0.975,0.828571429,0.85,5.0
Niger Inland Delta (200),Niger Inland Delta,MlJeJe2,200,3.377552007,2.968440728,3.162425793,1.5485120190000001,0.081818182,0.15833333300000002,0.166666667,0.0125,0.9
Valley of Oaxaca (200),Valley of Oaxaca,MxAlb3A,200,5.019351015,4.150614465,4.452372288,2.7428301760000005,0.375,0.190909091,0.3,0.125,0.0
Susiana (200),Susiana,IrElym2,200,5.830742127000001,4.60469802,4.507764847,4.0,0.9,0.925,1.0,0.925,5.0
Konya Plain (200),Konya Plain,ItRomPr,200,7.820478362,6.6989700039999995,6.0,8.174936886000001,0.645454545,0.9916666670000001,0.833333333,1.0,5.0
Paris Basin (200),Paris Basin,ItRomPr,200,7.820478362,6.6989700039999995,6.0,8.174936886000001,0.645454545,0.9916666670000001,0.833333333,1.0,5.0
Cambodian Basin (300),Cambodian Basin,KhFunaE,300,6.2352487729999995,5.409990575,3.301029996,2.666666667,0.6181818179999999,0.977777778,1.0,1.0,4.0
Konya Plain (300),Konya Plain,TrRomDm,300,7.7645403129999995,6.632242167,5.903089987,7.177000769,0.827272727,0.9916666670000001,0.833333333,0.9875,5.0
Latium (300),Latium,TrRomDm,300,7.7645403129999995,6.632242167,5.903089987,7.177000769,0.827272727,0.9916666670000001,0.833333333,0.9875,5.0
Deccan (300),Deccan,InVakat,300,6.83906131,5.971303777999999,4.798594766,4.957815709,0.8625,0.666666667,0.78,0.9833333329999999,5.0
Paris Basin (300),Paris Basin,TrRomDm,300,7.7645403129999995,6.632242167,5.903089987,7.177000769,0.827272727,0.9916666670000001,0.833333333,0.9875,5.0
Sogdiana (300),Sogdiana,IrSasn1,300,6.6989700039999995,6.424901758,5.0,6.684503355,0.545454545,0.9,0.771428571,0.925,5.0
Cuzco (300),Cuzco,PeCuzE1,300,4.387130881,2.905610523,2.403422192,3.0,0.1,0.214285714,0.0,0.0,0.3
Orkhon Valley (300),Orkhon Valley,MnRourn,300,5.579532352,6.602059991,3.9286318,3.326129762,0.281818182,0.175,0.233333333,0.1,1.0
Kansai (300),Kansai,JpKofun,300,5.252793553,3.6987586510000003,4.187032003000001,3.063673651,0.557142857,0.525,0.233333333,0.1875,4.0
Susiana (300),Susiana,IrSasn1,300,6.6989700039999995,6.424901758,5.0,6.684503355,0.545454545,0.9,0.771428571,0.925,5.0
Middle Yellow River Valley (300),Middle Yellow River Valley,CnErJin,300,7.061551336,6.653212514,5.77815125,6.783222377,0.75,0.93,0.828571429,0.95,5.0
Cahokia (300),Cahokia,USMisRo,300,1.7130099559999998,1.358593683,1.6085448119999999,1.0,0.0,0.083333333,0.0,0.0,1.0
North Colombia (300),North Colombia,CoNahua,300,4.789527831,1.2855513459999999,2.823244088,1.588232029,0.574329422,0.5,0.2,0.0,0.6
Niger Inland Delta (300),Niger Inland Delta,MlJeJe2,300,3.377552007,2.968440728,3.162425793,1.5485120190000001,0.081818182,0.15833333300000002,0.166666667,0.0125,0.9
Valley of Oaxaca (300),Valley of Oaxaca,MxAlb3A,300,5.019351015,4.150614465,4.452372288,2.7428301760000005,0.375,0.190909091,0.3,0.125,0.0
Upper Egypt (300),Upper Egypt,TrRomDm,300,7.7645403129999995,6.632242167,5.903089987,7.177000769,0.827272727,0.9916666670000001,0.833333333,0.9875,5.0
Kachi Plain (300),Kachi Plain,IrSasn1,300,6.6989700039999995,6.424901758,5.0,6.684503355,0.545454545,0.9,0.771428571,0.925,5.0
Cuzco (400),Cuzco,PeCuzE1,400,3.310423171,3.0,3.353103202,3.0,0.1,0.214285714,0.0,0.0,0.3
Valley of Oaxaca (400),Valley of Oaxaca,MxAlb3A,400,5.019351015,4.150614465,4.452372288,2.7428301760000005,0.375,0.190909091,0.3,0.125,0.0
Upper Egypt (400),Upper Egypt,TrERom*,400,7.176091259,6.113943352000001,5.477121255,7.666666667,0.9090909090000001,0.916666667,0.9833333329999999,1.0,5.0
Konya Plain (400),Konya Plain,TrERom*,400,7.176091259,6.113943352000001,5.477121255,7.666666667,0.9090909090000001,0.916666667,0.9833333329999999,1.0,5.0
Kachi Plain (400),Kachi Plain,IrSasn1,400,6.6989700039999995,6.499665679,5.397940009,6.684503355,0.545454545,0.9,0.771428571,0.925,5.0
Orkhon Valley (400),Orkhon Valley,MnRourn,400,5.579532352,6.602059991,3.9286318,3.326129762,0.281818182,0.175,0.233333333,0.1,1.0
Cahokia (400),Cahokia,USMisRo,400,1.7130099559999998,1.358593683,1.6085448119999999,1.0,0.0,0.083333333,0.0,0.0,1.0
Sogdiana (400),Sogdiana,IrSasn1,400,6.6989700039999995,6.499665679,5.397940009,6.684503355,0.545454545,0.9,0.771428571,0.925,5.0
Middle Yellow River Valley (400),Middle Yellow River Valley,CnNWei*,400,6.816217947,5.6989700039999995,5.77815125,6.0376071389999995,0.61,0.86,1.0,0.957142857,4.5
Susiana (400),Susiana,IrSasn1,400,6.6989700039999995,6.499665679,5.397940009,6.684503355,0.545454545,0.9,0.771428571,0.925,5.0
Niger Inland Delta (400),Niger Inland Delta,MlJeJe3,400,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
North Colombia (400),North Colombia,CoNahua,400,4.789527831,1.2855513459999999,2.823244088,1.588232029,0.574329422,0.5,0.2,0.0,0.6
Cambodian Basin (400),Cambodian Basin,KhFunaE,400,6.2352487729999995,5.409990575,3.301029996,2.666666667,0.6181818179999999,0.977777778,1.0,1.0,4.0
Latium (400),Latium,ItRomWe,400,7.352555305,6.3010299960000005,5.6989700039999995,7.8326680589999995,0.818181818,0.9909090909999999,0.833333333,1.0,5.0
Kansai (400),Kansai,JpKofun,400,5.463875952,3.6987586510000003,4.076258406,3.3686785230000003,0.557142857,0.525,0.333333333,0.525,4.0
Yemeni Coastal Plain (400),Yemeni Coastal Plain,YeHmyr2,400,5.546353104,5.415712547999999,4.045448922,4.666666667,0.62,0.78,1.0,0.85,5.0
Valley of Oaxaca (500),Valley of Oaxaca,MxAlb3B,500,3.951657646,3.193412263,4.3560125030000005,2.589946494,0.64,0.04444444400000001,0.557142857,0.125,0.9
North Colombia (500),North Colombia,CoNahua,500,4.789527831,1.2855513459999999,2.823244088,1.588232029,0.574329422,0.5,0.2,0.0,0.6
Middle Yellow River Valley (500),Middle Yellow River Valley,CnNWei*,500,7.5051499779999995,6.248708736,5.77815125,6.0376071389999995,0.61,0.86,1.0,0.957142857,4.5
Yemeni Coastal Plain (500),Yemeni Coastal Plain,YeHmyr2,500,5.546353104,5.415712547999999,4.045448922,4.666666667,0.62,0.78,1.0,0.85,5.0
Cahokia (500),Cahokia,USMisMu,500,1.5668412859999998,1.108638682,1.569398585,1.0,0.0,0.091666667,0.0,0.0,1.0
Paris Basin (500),Paris Basin,FrMervE,500,6.104062106000001,5.342627514,4.330682803,4.0,0.672727273,0.96,0.8,0.9285714290000001,5.0
Susiana (500),Susiana,IrSasn2,500,6.949390007000001,6.537819095,5.602059991,6.489439991,0.518181818,0.97,0.814285714,0.975,5.0
Konya Plain (500),Konya Plain,TrERom*,500,7.3010299960000005,6.161264934,5.6989700039999995,7.666666667,0.9090909090000001,0.916666667,0.9833333329999999,1.0,5.0
Kansai (500),Kansai,JpKofun,500,5.486327393,3.6987586510000003,4.323918143,3.3686785230000003,0.557142857,0.625,0.833333333,0.65,4.0
Orkhon Valley (500),Orkhon Valley,MnRourn,500,5.579532352,6.602059991,3.7058190630000003,3.326129762,0.281818182,0.2875,0.7666666670000001,0.4875,1.0
Niger Inland Delta (500),Niger Inland Delta,MlJeJe3,500,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
Cuzco (500),Cuzco,PeCuzE2,500,3.984736073,3.0,3.3674289980000003,3.0,0.1,0.18,0.0,0.0,0.3
Sogdiana (500),Sogdiana,AfHepht,500,7.423245874,6.453379061000001,4.963703794,3.807663394,0.585714286,0.914285714,0.816666667,1.0,5.0
Upper Egypt (500),Upper Egypt,TrERom*,500,7.3010299960000005,6.161264934,5.6989700039999995,7.666666667,0.9090909090000001,0.916666667,0.9833333329999999,1.0,5.0
Kachi Plain (500),Kachi Plain,AfHepht,500,7.423245874,6.453379061000001,4.963703794,3.807663394,0.585714286,0.914285714,0.816666667,1.0,5.0
Deccan (500),Deccan,InKadam,500,5.809260812000001,4.907332191,4.168930777,5.172269485,0.625,0.7125,0.925,0.94,5.0
Latium (500),Latium,ItOstrg,500,6.7403626889999995,5.802773725,5.204696176000001,5.571044218,0.736363636,0.975,0.833333333,0.9875,5.0
Cambodian Basin (500),Cambodian Basin,KhFunaE,500,6.2352487729999995,5.409990575,3.301029996,2.666666667,0.6181818179999999,0.977777778,1.0,1.0,4.0
Cahokia (600),Cahokia,USMisPa,600,1.690699792,1.017905485,1.6586222780000002,1.333333333,0.0,0.091666667,0.0,0.0,1.0
Yemeni Coastal Plain (600),Yemeni Coastal Plain,IrSasn2,600,7.344392274,6.414973347999999,5.6989700039999995,6.489439991,0.7,0.97,0.814285714,0.975,5.0
Kachi Plain (600),Kachi Plain,IrSasn2,600,7.344392274,6.414973347999999,5.6989700039999995,6.489439991,0.7,0.97,0.814285714,0.975,5.0
Deccan (600),Deccan,InChaBd,600,6.4527460539999995,5.875061262999999,4.84509804,4.989084762,0.9,0.7444444440000001,0.975,0.95,5.0
Sogdiana (600),Sogdiana,KgWTurk,600,6.212583741,6.500521762000001,3.9963472089999996,3.906740842,0.7,0.7857142859999999,0.816666667,0.925,3.6
Kansai (600),Kansai,JpAsuka,600,6.23413441,5.118778226,4.7413305480000005,4.545572451,0.87,0.77,0.85,0.9833333329999999,5.0
Upper Egypt (600),Upper Egypt,TrERom*,600,7.041392685,6.176091259,5.176091259,7.666666667,0.9090909090000001,0.916666667,0.9833333329999999,1.0,5.0
Niger Inland Delta (600),Niger Inland Delta,MlJeJe3,600,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
Cuzco (600),Cuzco,PeCuzE2,600,3.984736073,3.0,3.3674289980000003,3.0,0.1,0.18,0.0,0.0,0.3
Orkhon Valley (600),Orkhon Valley,MnETurk,600,5.685962239,6.658149571,4.059387574,3.2865121139999998,0.327272727,0.32857142899999997,0.8,0.9,4.0
Latium (600),Latium,ItRav**,600,6.0,4.6989700039999995,4.477121255,5.308240178999999,0.663636364,0.833333333,0.833333333,0.9625,5.0
Cambodian Basin (600),Cambodian Basin,KhFunaL,600,5.254599225,5.421932813,3.301029996,2.857822693,0.61,0.8888888890000001,1.0,1.0,4.0
Susiana (600),Susiana,IrSasn2,600,7.344392274,6.414973347999999,5.6989700039999995,6.489439991,0.7,0.97,0.814285714,0.975,5.0
Middle Yellow River Valley (600),Middle Yellow River Valley,CnSui**,600,7.6627578320000005,6.7941393560000005,5.6989700039999995,4.888906574,0.745454545,0.8909090909999999,0.857142857,0.95,5.0
North Colombia (600),North Colombia,CoNahua,600,3.41695353,2.9754554289999997,2.823244088,1.588232029,0.349103758,0.6125,0.2,0.0,0.6
Konya Plain (600),Konya Plain,TrERom*,600,7.041392685,6.176091259,5.176091259,7.666666667,0.9090909090000001,0.916666667,0.9833333329999999,1.0,5.0
Valley of Oaxaca (600),Valley of Oaxaca,MxAlb3B,600,3.951657646,3.193412263,4.3560125030000005,2.589946494,0.64,0.04444444400000001,0.557142857,0.125,0.9
Paris Basin (600),Paris Basin,FrMervM,600,5.926051025,5.361727836,4.415485548,4.202574307,0.7,0.8818181820000001,0.816666667,0.9714285709999999,5.0
Cuzco (700),Cuzco,PeWari*,700,5.494946076000001,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1.0
Cambodian Basin (700),Cambodian Basin,KhChenl,700,6.3933230320000005,5.725094521,4.77815125,4.0,0.79,0.8888888890000001,1.0,0.985714286,3.0
Sogdiana (700),Sogdiana,UzSogdi,700,4.627075752,3.969406857,4.212561652,2.88107394,0.772727273,0.79,0.833333333,0.975,5.0
Cahokia (700),Cahokia,USMisPa,700,1.690699792,1.017905485,1.6586222780000002,1.333333333,0.0,0.091666667,0.0,0.0,1.0
Niger Inland Delta (700),Niger Inland Delta,MlJeJe3,700,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
Paris Basin (700),Paris Basin,FrMervL,700,5.9798867389999995,5.397940009,4.382353895,4.251482547,0.636363636,0.8818181820000001,0.816666667,0.957142857,5.0
Latium (700),Latium,ItRav**,700,6.096910013,4.6989700039999995,5.1053820089999995,5.308240178999999,0.663636364,0.833333333,0.833333333,0.9625,5.0
Konya Plain (700),Konya Plain,TrByzM1,700,6.653212514,5.672097858,4.9030899869999995,7.333333333,0.9090909090000001,0.9,0.7142857140000001,1.0,5.0
Orkhon Valley (700),Orkhon Valley,MnTurk2,700,5.6273828539999995,6.520500423,4.550521787,3.045309787,0.34,0.4,0.8,0.666666667,4.0
North Colombia (700),North Colombia,CoNahua,700,3.24206959,3.8630133,2.823244088,1.952350466,0.483850331,0.6125,0.2,0.0,0.6
Kansai (700),Kansai,JpAsuka,700,6.368928701000001,5.118778226,5.474630102000001,4.545572451,0.87,0.77,0.85,0.9833333329999999,5.0
Middle Yellow River Valley (700),Middle Yellow River Valley,CnTangE,700,7.681241237,6.704750904,6.0,5.942533394,0.9,0.8833333329999999,0.8428571429999999,0.975,5.0
Deccan (700),Deccan,InChaBd,700,6.799946182999999,5.875061262999999,4.84509804,4.989084762,0.9,0.7444444440000001,0.975,0.95,5.0
Susiana (700),Susiana,SyCalUm,700,7.391731577000001,6.954242509,5.479298042999999,4.8643083019999995,0.554545455,0.908333333,0.8428571429999999,1.0,5.0
Valley of Oaxaca (700),Valley of Oaxaca,MxAlb3B,700,3.951657646,5.041384699,4.3560125030000005,2.2566131609999998,0.64,0.04444444400000001,0.557142857,0.125,0.9
Upper Egypt (700),Upper Egypt,SyCalUm,700,7.391731577000001,6.954242509,5.479298042999999,4.8643083019999995,0.554545455,0.908333333,0.8428571429999999,1.0,5.0
Kachi Plain (700),Kachi Plain,SyCalUm,700,7.391731577000001,6.954242509,5.479298042999999,4.8643083019999995,0.554545455,0.908333333,0.8428571429999999,1.0,5.0
Yemeni Coastal Plain (700),Yemeni Coastal Plain,SyCalUm,700,7.391731577000001,6.954242509,5.479298042999999,4.8643083019999995,0.554545455,0.908333333,0.8428571429999999,1.0,5.0
Central Java (800),Central Java,IdMedng,800,5.473757612999999,5.091726252,3.0,3.2063445510000004,0.825,0.8666666670000001,0.816666667,0.96,5.0
Cahokia (800),Cahokia,USMisSp,800,2.6337711269999997,2.226372274,2.643897272,1.6666666669999999,0.0,0.1,0.0,0.0,1.0
Niger Inland Delta (800),Niger Inland Delta,MlJeJe3,800,4.146228763,3.041392685,3.868166742,2.322311347,0.081818182,0.6,0.166666667,0.0125,0.9
North Colombia (800),North Colombia,CoNahua,800,3.613138128,1.5371761640000001,2.823244088,1.952350466,0.22680826,0.644444444,0.2,0.0,0.6
Deccan (800),Deccan,InRasht,800,6.771876373,5.77815125,5.0,5.102626565,0.79,0.7777777779999999,0.975,0.875,3.6
Middle Yellow River Valley (800),Middle Yellow River Valley,CnTangL,800,7.664712027,6.510946949,6.0,5.252034877,0.9909090909999999,0.9,0.8428571429999999,0.95,5.0
Sogdiana (800),Sogdiana,IqAbbs1,800,7.489246297,6.919078092,5.84509804,6.0,0.645454545,0.908333333,0.857142857,1.0,5.0
Orkhon Valley (800),Orkhon Valley,MnUigur,800,5.630142018,6.3459406739999995,4.087466508,4.06855469,0.25,0.6,0.8,0.9,3.6
Valley of Oaxaca (800),Valley of Oaxaca,MxAlb3B,800,3.951657646,5.041384699,4.3560125030000005,2.2566131609999998,0.64,0.04444444400000001,0.557142857,0.125,0.9
Susiana (800),Susiana,IqAbbs1,800,7.489246297,6.919078092,5.84509804,6.0,0.645454545,0.908333333,0.857142857,1.0,5.0
Konya Plain (800),Konya Plain,TrByzM1,800,6.6989700039999995,5.716003344,5.0,7.333333333,0.9090909090000001,0.9,0.7142857140000001,1.0,5.0
Upper Egypt (800),Upper Egypt,IqAbbs1,800,7.489246297,6.919078092,5.84509804,6.0,0.645454545,0.908333333,0.857142857,1.0,5.0
Cuzco (800),Cuzco,PeWari*,800,5.494946076000001,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1.0
Paris Basin (800),Paris Basin,FrCarlE,800,7.176091259,6.342422681,4.327937636000001,4.130985855,0.727272727,0.681818182,0.816666667,0.9625,5.0
Kansai (800),Kansai,JpHeian,800,6.602059991,5.5389203810000005,5.3010299960000005,4.5325065030000005,0.89,0.833333333,1.0,1.0,5.0
Kachi Plain (800),Kachi Plain,IqAbbs1,800,7.489246297,6.919078092,5.84509804,6.0,0.645454545,0.908333333,0.857142857,1.0,5.0
Cambodian Basin (800),Cambodian Basin,KhChenl,800,6.311088695,5.725094521,5.477121255,4.0,0.79,0.8888888890000001,1.0,0.985714286,3.0
Latium (800),Latium,ItStPet,800,5.906298487000001,4.6989700039999995,4.96403688,5.333333333,0.7,0.818181818,0.833333333,0.95,5.0
Kansai (900),Kansai,JpHeian,900,6.737128652999999,5.5389203810000005,5.3010299960000005,4.5325065030000005,0.89,0.833333333,1.0,1.0,5.0
Valley of Oaxaca (900),Valley of Oaxaca,MxAlb5*,900,4.004814372,3.88104551,3.8362840069999997,2.000208858,0.7,0.05,0.56,0.125,0.0
Middle Yellow River Valley (900),Middle Yellow River Valley,CnTangL,900,7.832326921,6.176091259,6.0,5.252034877,0.9909090909999999,0.9,0.8428571429999999,0.95,5.0
Deccan (900),Deccan,InRasht,900,6.76033535,5.77815125,5.0,5.102626565,0.79,0.7777777779999999,0.975,0.875,3.6
Upper Egypt (900),Upper Egypt,EgTulIk,900,6.812913357,5.910301477000001,5.176091259,5.666666667,0.6,0.9,0.857142857,0.9375,5.0
Yemeni Coastal Plain (900),Yemeni Coastal Plain,YeZiyad,900,4.813146712,4.39189849,3.86138344,3.3420990610000003,0.92,0.9,0.9,0.9,3.6
Paris Basin (900),Paris Basin,FrCarlL,900,6.601169971,5.903089987,4.0,3.7189153110000004,0.554545455,0.790909091,0.816666667,0.957142857,5.0
Niger Inland Delta (900),Niger Inland Delta,MlJeJe4,900,4.427690558,3.041392685,4.281617818,1.791366077,0.081818182,0.6,0.166666667,0.0,3.6
Cuzco (900),Cuzco,PeWari*,900,5.494946076000001,4.428670157,4.511873422,3.740571622,0.52,0.7625,0.166666667,0.0125,1.0
North Colombia (900),North Colombia,CoNahua,900,3.2365399139999997,2.097775774,2.823244088,1.952350466,0.37173947,0.644444444,0.2,0.0,0.6
Konya Plain (900),Konya Plain,TrByzM2,900,6.912033131,5.785329835,5.477121255,7.507054937,0.9090909090000001,0.916666667,0.7142857140000001,1.0,5.0
Cambodian Basin (900),Cambodian Basin,KhAngkE,900,6.932781045,5.962296867999999,5.602059991,5.333333333,0.836363636,0.916666667,1.0,0.9875,4.0
Central Java (900),Central Java,IdMedng,900,5.473757612999999,5.091726252,3.0,3.5396778839999996,0.825,0.8666666670000001,0.816666667,0.96,5.0
Susiana (900),Susiana,IqAbbs1,900,7.017229137999999,6.0,5.477121255,6.0,0.645454545,0.908333333,0.857142857,1.0,5.0
Kachi Plain (900),Kachi Plain,PkSind1,900,6.0,5.148954143,5.522043356,3.0,0.7142857140000001,0.966666667,0.816666667,0.9625,5.0
Cahokia (900),Cahokia,USMisME,900,2.633363734,2.021901578,2.688580786,1.6666666669999999,0.2,0.316666667,0.0,0.0,1.8
Sogdiana (900),Sogdiana,UzSamnd,900,6.77815125,6.397940009,5.113943352,5.672510922000001,0.9,0.916666667,0.828571429,1.0,5.0
Latium (900),Latium,ItStPet,900,5.819563511,4.6989700039999995,4.602059991,5.333333333,0.7,0.818181818,0.833333333,0.95,5.0
Orkhon Valley (900),Orkhon Valley,MnShiwe,900,5.630142018,6.3459406739999995,4.087466508,4.06855469,0.25,0.6,0.8,0.9,3.6
Susiana (1000),Susiana,IrBuyid,1000,6.710545334,5.954242509,5.0969100130000005,5.72642198,0.77,0.98,0.814285714,0.9625,5.0
Valley of Oaxaca (1000),Valley of Oaxaca,MxAlb5*,1000,4.004814372,4.0123290460000005,3.8362840069999997,2.132442597,0.7,0.05,0.56,0.125,0.0
Yemeni Coastal Plain (1000),Yemeni Coastal Plain,YeZiyad,1000,4.813146712,4.39189849,3.86138344,3.3420990610000003,0.92,0.9,0.9,0.9,3.6
Upper Egypt (1000),Upper Egypt,TnFatim,1000,7.1291015579999995,6.146128036,5.079181246,6.608274484,0.9,0.925,0.857142857,1.0,5.0
Big Island Hawaii (1000),Big Island Hawaii,Hawaii1,1000,3.8549144889999996,4.111758782,2.282858352,-0.653776667,0.090909091,0.1,0.1,0.1,1.8
Orkhon Valley (1000),Orkhon Valley,MnKhitn,1000,6.5797835970000005,6.284020244,4.346951796,4.71602263,0.8625,0.563636364,0.95,0.9625,5.0
Paris Basin (1000),Paris Basin,FrCaptE,1000,5.87548088,5.8293037729999995,4.397940009,4.333333333,0.39090909100000004,0.736363636,0.816666667,0.9714285709999999,4.5
Kachi Plain (1000),Kachi Plain,PkSind1,1000,6.0,5.148954143,4.4446203319999995,3.0,0.666666667,0.966666667,0.816666667,0.9625,5.0
Kansai (1000),Kansai,JpHeian,1000,6.660257286,5.5389203810000005,5.243038049,4.5325065030000005,0.89,0.833333333,1.0,1.0,5.0
Cahokia (1000),Cahokia,USMisME,1000,2.633363734,2.021901578,2.688580786,2.333333333,0.2,0.316666667,0.0,0.0,1.8
Deccan (1000),Deccan,InChaKl,1000,6.868756583,6.566966295,4.784078476,5.070268124,0.8666666670000001,0.7125,0.975,0.975,5.0
Konya Plain (1000),Konya Plain,TrByzM2,1000,7.058659801,6.06069784,5.3010299960000005,7.507054937,0.9090909090000001,0.916666667,0.7142857140000001,1.0,5.0
Iceland (1000),Iceland,IsCommw,1000,4.380242342,5.012837225,2.399056977,2.333333333,0.12222222199999999,0.0,0.6,0.0125,4.0
North Colombia (1000),North Colombia,CoNahua,1000,3.2365399139999997,1.77149471,2.095360575,1.952350466,0.323294374,0.644444444,0.2,0.0,0.6
Niger Inland Delta (1000),Niger Inland Delta,MrWagdM,1000,6.0705391429999995,5.56801973,4.2666495310000006,3.8148685060000003,0.6181818179999999,0.645454545,0.166666667,0.0,5.0
Cuzco (1000),Cuzco,PeCuzL1,1000,4.058377152,2.747687659,3.919992609,4.0,0.1,0.44,0.028571429,0.0,1.0
Central Java (1000),Central Java,IdMedng,1000,5.473757612999999,5.091726252,3.0,3.5396778839999996,0.825,0.8666666670000001,0.816666667,0.96,5.0
Latium (1000),Latium,ItPapEM,1000,6.044626968999999,4.146128036,4.544068043999999,5.666666667,0.9090909090000001,0.725,0.7,1.0,4.0
Cambodian Basin (1000),Cambodian Basin,KhAngkE,1000,6.089213309,5.962296867999999,4.949478934,5.333333333,0.836363636,0.916666667,1.0,0.9875,4.0
Middle Yellow River Valley (1000),Middle Yellow River Valley,CnNSong,1000,7.9276059189999994,6.474587766,5.6989700039999995,8.423350643,0.9909090909999999,0.9916666670000001,0.857142857,1.0,6.0
Sogdiana (1000),Sogdiana,KgKarKh,1000,6.397940009,6.3010299960000005,5.3010299960000005,5.0,0.8818181820000001,0.791666667,0.828571429,0.975,5.0
North Colombia (1100),North Colombia,CoTairo,1100,3.2365399139999997,2.176091259,2.095360575,3.569766893,0.9,0.877777778,0.18,0.0,3.0
Cahokia (1100),Cahokia,USCahoE,1100,4.609442928,3.428303096,4.1802496719999995,3.0361039119999997,0.333333333,0.325,0.0,0.0,1.8
Susiana (1100),Susiana,IrSeljq,1100,7.08278537,6.637651387999999,5.959413548,5.0,0.827272727,0.825,0.828571429,1.0,5.0
Big Island Hawaii (1100),Big Island Hawaii,Hawaii1,1100,3.8549144889999996,4.111758782,2.282858352,-0.653776667,0.090909091,0.1,0.1,0.1,1.8
Valley of Oaxaca (1100),Valley of Oaxaca,MxAlb5*,1100,4.004814372,4.0123290460000005,3.8362840069999997,2.132442597,0.7,0.05,0.56,0.125,0.0
